City,Timestamp,Text,Sentiment
Chennai,2023-05-28 23:00:00,Another accident due to poor lighting on the main road.,-0.81
Delhi,2023-11-28 04:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.2
Delhi,2023-12-20 14:00:00,Visibility is zero because of the fog. Very dangerous.,-0.88
Mumbai,2023-06-24 08:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.26
Delhi,2023-01-10 23:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Bangalore,2023-07-31 11:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.22
Hyderabad,2023-12-29 16:00:00,Can the city please fix the signals? It's causing chaos.,-0.72
Bangalore,2023-09-17 12:00:00,Huge pothole caused a bike crash just now.,-0.83
Chennai,2023-12-09 18:00:00,Traffic is moving smoothly this morning.,0.47
Hyderabad,2023-11-07 02:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.66
Hyderabad,2023-10-05 09:00:00,Drunk driver caught by police before causing harm. Good job.,0.38
Bangalore,2023-11-24 09:00:00,Traffic is moving smoothly this morning.,0.44
Chennai,2023-04-25 21:00:00,Huge pothole caused a bike crash just now.,-0.92
Mumbai,2023-11-26 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.6
Delhi,2023-08-13 10:00:00,Drunk driver caught by police before causing harm. Good job.,0.42
Delhi,2023-08-15 12:00:00,Another accident due to poor lighting on the main road.,-0.79
Bangalore,2023-04-22 20:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.26
Delhi,2023-01-09 00:00:00,Traffic is moving smoothly this morning.,0.59
Chennai,2023-03-26 20:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.91
Delhi,2023-06-25 05:00:00,Traffic is moving smoothly this morning.,0.48
Bangalore,2023-12-04 02:00:00,Another accident due to poor lighting on the main road.,-0.74
Chennai,2023-03-23 03:00:00,Drunk driver caught by police before causing harm. Good job.,0.38
Hyderabad,2023-01-03 16:00:00,Visibility is zero because of the fog. Very dangerous.,-0.89
Chennai,2023-01-11 12:00:00,Can the city please fix the signals? It's causing chaos.,-0.7
Hyderabad,2023-11-15 14:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.26
Bangalore,2023-03-08 23:00:00,Visibility is zero because of the fog. Very dangerous.,-0.83
Delhi,2023-03-08 18:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.94
Mumbai,2023-05-09 22:00:00,Traffic is moving smoothly this morning.,0.54
Mumbai,2023-11-17 10:00:00,Huge pothole caused a bike crash just now.,-0.82
Delhi,2023-10-09 12:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.92
Bangalore,2023-04-12 23:00:00,Visibility is zero because of the fog. Very dangerous.,-0.7
Mumbai,2023-07-19 19:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Hyderabad,2023-05-12 09:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Hyderabad,2023-01-23 04:00:00,Visibility is zero because of the fog. Very dangerous.,-0.74
Hyderabad,2023-04-26 05:00:00,Huge pothole caused a bike crash just now.,-0.83
Delhi,2023-06-26 21:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.6
Mumbai,2023-08-27 19:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.54
Chennai,2023-12-28 16:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-01-12 02:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.6
Delhi,2023-11-23 07:00:00,Traffic is moving smoothly this morning.,0.56
Hyderabad,2023-02-06 05:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-11-27 23:00:00,Can the city please fix the signals? It's causing chaos.,-0.75
Delhi,2023-02-14 16:00:00,Huge pothole caused a bike crash just now.,-0.84
Mumbai,2023-10-14 16:00:00,Traffic is moving smoothly this morning.,0.53
Delhi,2023-12-29 09:00:00,Can the city please fix the signals? It's causing chaos.,-0.8
Hyderabad,2023-06-07 07:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.39
Bangalore,2023-04-13 19:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.57
Hyderabad,2023-01-29 14:00:00,Visibility is zero because of the fog. Very dangerous.,-0.81
Mumbai,2023-06-20 10:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.54
Bangalore,2023-04-08 23:00:00,Drunk driver caught by police before causing harm. Good job.,0.46
Chennai,2023-11-23 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.57
Delhi,2023-07-20 14:00:00,Huge pothole caused a bike crash just now.,-0.8
Delhi,2023-02-04 08:00:00,Traffic is moving smoothly this morning.,0.49
Mumbai,2023-02-13 11:00:00,Visibility is zero because of the fog. Very dangerous.,-0.75
Bangalore,2023-03-18 19:00:00,Visibility is zero because of the fog. Very dangerous.,-0.82
Bangalore,2023-02-02 20:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.92
Bangalore,2023-12-20 05:00:00,Huge pothole caused a bike crash just now.,-0.92
Mumbai,2023-10-07 10:00:00,Drunk driver caught by police before causing harm. Good job.,0.41
Bangalore,2023-12-23 14:00:00,Drunk driver caught by police before causing harm. Good job.,0.39
Mumbai,2023-01-31 12:00:00,Traffic is moving smoothly this morning.,0.57
Mumbai,2023-07-20 00:00:00,Drunk driver caught by police before causing harm. Good job.,0.43
Chennai,2023-02-14 19:00:00,Traffic is moving smoothly this morning.,0.41
Hyderabad,2023-01-31 01:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.33
Delhi,2023-12-13 16:00:00,Can the city please fix the signals? It's causing chaos.,-0.61
Delhi,2023-12-02 13:00:00,Drunk driver caught by police before causing harm. Good job.,0.4
Chennai,2023-11-17 17:00:00,Drunk driver caught by police before causing harm. Good job.,0.4
Mumbai,2023-06-18 08:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.36
Bangalore,2023-08-30 03:00:00,Can the city please fix the signals? It's causing chaos.,-0.78
Bangalore,2023-04-09 14:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.54
Delhi,2023-09-30 20:00:00,Visibility is zero because of the fog. Very dangerous.,-0.74
Bangalore,2023-11-27 13:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.29
Chennai,2023-12-08 12:00:00,Can the city please fix the signals? It's causing chaos.,-0.72
Bangalore,2023-08-21 11:00:00,Can the city please fix the signals? It's causing chaos.,-0.67
Delhi,2023-05-13 00:00:00,Traffic is moving smoothly this morning.,0.52
Delhi,2023-09-19 18:00:00,Drunk driver caught by police before causing harm. Good job.,0.37
Delhi,2023-07-03 10:00:00,Visibility is zero because of the fog. Very dangerous.,-0.77
Delhi,2023-11-18 05:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.53
Mumbai,2023-05-15 14:00:00,Can the city please fix the signals? It's causing chaos.,-0.75
Chennai,2023-05-14 15:00:00,Can the city please fix the signals? It's causing chaos.,-0.7
Delhi,2023-12-29 22:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.69
Chennai,2023-10-15 23:00:00,Visibility is zero because of the fog. Very dangerous.,-0.75
Chennai,2023-11-07 05:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.65
Hyderabad,2023-05-03 16:00:00,Can the city please fix the signals? It's causing chaos.,-0.62
Chennai,2023-03-17 16:00:00,Another accident due to poor lighting on the main road.,-0.73
Hyderabad,2023-06-30 22:00:00,Huge pothole caused a bike crash just now.,-0.95
Delhi,2023-11-29 08:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.67
Chennai,2023-10-26 19:00:00,Huge pothole caused a bike crash just now.,-0.89
Delhi,2023-06-09 08:00:00,Traffic is moving smoothly this morning.,0.41
Hyderabad,2023-11-12 08:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.64
Hyderabad,2023-08-06 16:00:00,Visibility is zero because of the fog. Very dangerous.,-0.76
Hyderabad,2023-11-18 19:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.59
Delhi,2023-08-20 12:00:00,Traffic is moving smoothly this morning.,0.59
Delhi,2023-03-31 15:00:00,Traffic is moving smoothly this morning.,0.49
Mumbai,2023-08-27 03:00:00,Can the city please fix the signals? It's causing chaos.,-0.71
Chennai,2023-08-22 06:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Chennai,2023-07-28 03:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.39
Chennai,2023-09-08 06:00:00,Drunk driver caught by police before causing harm. Good job.,0.47
Hyderabad,2023-05-01 23:00:00,Drunk driver caught by police before causing harm. Good job.,0.34
Delhi,2023-05-30 00:00:00,Another accident due to poor lighting on the main road.,-0.79
Chennai,2023-03-02 12:00:00,Visibility is zero because of the fog. Very dangerous.,-0.73
Delhi,2023-03-03 13:00:00,Traffic is moving smoothly this morning.,0.55
Hyderabad,2023-12-05 12:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Chennai,2023-10-23 20:00:00,Drunk driver caught by police before causing harm. Good job.,0.48
Mumbai,2023-07-21 05:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Hyderabad,2023-06-09 14:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.37
Hyderabad,2023-09-10 12:00:00,Visibility is zero because of the fog. Very dangerous.,-0.81
Mumbai,2023-12-18 14:00:00,Visibility is zero because of the fog. Very dangerous.,-0.73
Bangalore,2023-02-17 20:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Hyderabad,2023-07-03 14:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.33
Delhi,2023-10-02 11:00:00,Huge pothole caused a bike crash just now.,-0.81
Hyderabad,2023-03-19 19:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.5
Delhi,2023-01-14 19:00:00,Traffic is moving smoothly this morning.,0.55
Delhi,2023-04-25 14:00:00,Traffic is moving smoothly this morning.,0.47
Chennai,2023-03-07 09:00:00,Another accident due to poor lighting on the main road.,-0.71
Hyderabad,2023-06-27 10:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.23
Mumbai,2023-02-03 17:00:00,Can the city please fix the signals? It's causing chaos.,-0.78
Mumbai,2023-02-17 19:00:00,Drunk driver caught by police before causing harm. Good job.,0.46
Chennai,2023-08-11 14:00:00,Visibility is zero because of the fog. Very dangerous.,-0.7
Mumbai,2023-11-07 06:00:00,Huge pothole caused a bike crash just now.,-0.98
Bangalore,2023-07-20 09:00:00,Huge pothole caused a bike crash just now.,-0.89
Bangalore,2023-04-09 12:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.33
Bangalore,2023-01-05 07:00:00,Huge pothole caused a bike crash just now.,-0.95
Mumbai,2023-03-31 23:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.68
Chennai,2023-06-22 09:00:00,Drunk driver caught by police before causing harm. Good job.,0.37
Bangalore,2023-11-02 02:00:00,Can the city please fix the signals? It's causing chaos.,-0.63
Mumbai,2023-08-18 15:00:00,Huge pothole caused a bike crash just now.,-0.98
Bangalore,2023-09-03 00:00:00,Visibility is zero because of the fog. Very dangerous.,-0.79
Hyderabad,2023-03-06 11:00:00,Huge pothole caused a bike crash just now.,-0.96
Delhi,2023-02-04 08:00:00,Can the city please fix the signals? It's causing chaos.,-0.74
Chennai,2023-07-18 06:00:00,Drunk driver caught by police before causing harm. Good job.,0.42
Delhi,2023-09-21 21:00:00,Visibility is zero because of the fog. Very dangerous.,-0.8
Bangalore,2023-05-01 13:00:00,Traffic is moving smoothly this morning.,0.54
Mumbai,2023-10-24 16:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.57
Chennai,2023-04-10 04:00:00,Drunk driver caught by police before causing harm. Good job.,0.45
Mumbai,2023-10-17 04:00:00,Visibility is zero because of the fog. Very dangerous.,-0.74
Delhi,2023-01-12 08:00:00,Traffic is moving smoothly this morning.,0.43
Mumbai,2023-11-09 04:00:00,Another accident due to poor lighting on the main road.,-0.78
Chennai,2023-03-31 08:00:00,Traffic is moving smoothly this morning.,0.59
Bangalore,2023-11-25 20:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.61
Hyderabad,2023-12-06 15:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.39
Delhi,2023-10-24 23:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Delhi,2023-03-02 03:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.66
Hyderabad,2023-03-19 23:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Mumbai,2023-11-02 01:00:00,Can the city please fix the signals? It's causing chaos.,-0.62
Bangalore,2023-12-08 21:00:00,Can the city please fix the signals? It's causing chaos.,-0.61
Mumbai,2023-09-08 13:00:00,Visibility is zero because of the fog. Very dangerous.,-0.79
Chennai,2023-02-01 23:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Bangalore,2023-05-02 01:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.7
Bangalore,2023-06-17 21:00:00,Visibility is zero because of the fog. Very dangerous.,-0.8
Delhi,2023-02-10 22:00:00,Another accident due to poor lighting on the main road.,-0.74
Delhi,2023-05-21 06:00:00,Visibility is zero because of the fog. Very dangerous.,-0.9
Bangalore,2023-07-03 15:00:00,Huge pothole caused a bike crash just now.,-0.96
Bangalore,2023-02-25 03:00:00,Traffic is moving smoothly this morning.,0.51
Hyderabad,2023-11-14 20:00:00,Roads are extremely slippery due to rain. Drive safe.,-0.28
Hyderabad,2023-12-16 15:00:00,Another accident due to poor lighting on the main road.,-0.78
Mumbai,2023-11-15 21:00:00,Another accident due to poor lighting on the main road.,-0.85
Chennai,2023-05-30 02:00:00,Visibility is zero because of the fog. Very dangerous.,-0.84
Delhi,2023-12-25 18:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.52
Bangalore,2023-07-08 18:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Hyderabad,2023-07-23 00:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.52
Hyderabad,2023-02-08 13:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.68
Delhi,2023-02-12 10:00:00,Visibility is zero because of the fog. Very dangerous.,-0.9
Delhi,2023-07-17 09:00:00,Traffic is moving smoothly this morning.,0.47
Bangalore,2023-04-11 20:00:00,Drunk driver caught by police before causing harm. Good job.,0.34
Hyderabad,2023-01-31 00:00:00,Visibility is zero because of the fog. Very dangerous.,-0.89
Delhi,2023-03-01 11:00:00,Can the city please fix the signals? It's causing chaos.,-0.76
Bangalore,2023-11-19 00:00:00,Huge pothole caused a bike crash just now.,-0.96
Delhi,2023-06-26 13:00:00,Traffic is moving smoothly this morning.,0.54
Hyderabad,2023-10-15 17:00:00,Severe accident on the bypass road. Ambulances rushing.,-1.0
Chennai,2023-06-03 19:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.65
Bangalore,2023-05-22 17:00:00,Can the city please fix the signals? It's causing chaos.,-0.73
Chennai,2023-02-19 21:00:00,Huge pothole caused a bike crash just now.,-0.97
Bangalore,2023-05-25 01:00:00,Drunk driver caught by police before causing harm. Good job.,0.45
Mumbai,2023-12-11 09:00:00,Another accident due to poor lighting on the main road.,-0.72
Bangalore,2023-10-17 06:00:00,Huge pothole caused a bike crash just now.,-0.89
Delhi,2023-11-17 00:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.97
Chennai,2023-10-24 02:00:00,Visibility is zero because of the fog. Very dangerous.,-0.8
Hyderabad,2023-12-18 00:00:00,Can the city please fix the signals? It's causing chaos.,-0.77
Hyderabad,2023-09-17 10:00:00,Visibility is zero because of the fog. Very dangerous.,-0.79
Delhi,2023-01-22 08:00:00,Traffic is moving smoothly this morning.,0.43
Hyderabad,2023-01-08 01:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.98
Hyderabad,2023-03-15 10:00:00,Can the city please fix the signals? It's causing chaos.,-0.7
Hyderabad,2023-04-13 19:00:00,Terrible traffic near the highway intersection today. Avoid!,-0.66
Chennai,2023-01-13 06:00:00,Drunk driver caught by police before causing harm. Good job.,0.34
Mumbai,2023-02-12 04:00:00,Can the city please fix the signals? It's causing chaos.,-0.61
Hyderabad,2023-10-12 13:00:00,Traffic is moving smoothly this morning.,0.5
Mumbai,2023-04-16 22:00:00,Drunk driver caught by police before causing harm. Good job.,0.35
Mumbai,2023-08-23 17:00:00,Huge pothole caused a bike crash just now.,-0.95
Hyderabad,2023-01-12 23:00:00,Can the city please fix the signals? It's causing chaos.,-0.66
Mumbai,2023-03-02 08:00:00,Can the city please fix the signals? It's causing chaos.,-0.79
Mumbai,2023-02-06 17:00:00,Huge pothole caused a bike crash just now.,-0.86
Mumbai,2023-12-30 12:00:00,Drunk driver caught by police before causing harm. Good job.,0.48
Bangalore,2023-01-02 01:00:00,Severe accident on the bypass road. Ambulances rushing.,-0.94
